id,titulo,qtd_exercicios,peso
2418,Lab 5 – Vetores e Strings (2020),12,3
2419,Extras 5 - Vetores e Strings (2020),8,3
2420,Extras 5 - Vetores e Strings (2020),8,3
2421,Lab 6 – Repetição por Contagem (for) (2020),24,1
2422,Lab 6 – Repetição por Contagem (for) (2020),24,1
2423,Extras 6 - Repetição por Contagem (for) (2020),16,1
2424,Extras 6 - Repetição por Contagem (for) (2020),16,1
2425,Laboratório 0,5,0
2426,Atividade 1 - Revisão e Consolidação,4,1
2428,Atividade 2 - (Antigo),5,1
2429,Prof. Edson - Treino - Recursão,5,0
2430,Prof. Edson - Treino - Ponteiros,3,0
2432,Primeira Lista de Exercícios,19,3
2433,Lista 01 - Entrada e saída,10,1
2434,Lista 02 - Entrada e saída,10,1
2435,Prof Edson L1 Heap, fila / L2 - Atividade 2,5,1
2436,Atividade 3: Estrutura Neutra, VDinâmico e Pilha,5,1
2437,Prof. Edson - Ativ. 1 - Recursão,  Listas,1,1
2438,Segunda Lista de Exercícios,16,3
2439,Lista 03 - Execícios de Fixação,6,1
2440,Primeira Avaliação IC,5,7
2441,SIMULADO 2020-1 IP,4,1
2442,SIMULADO 2020-1 IP,3,1
2443,Primeira Prova de IP ERE 2020,10,1
2444,Lab 7 – Matrizes - 2020,12,1
2445,Lista 04 - Estrutura Condicional ,10,1
2446,Lab 4 (vetores e matrizes),6,1
2447,Lab 7 (Alocação dinâmica e realloc),6,1
2448,Lista 05 - Estrutura Condicional 2,10,1
2449,Lista 06 - Estrutura Condicional 3,8,1
2450,Lista 07 - Estrutura Condicional 4,7,1
2451,Segunda Prova de IP ERE 2020,10,1
2452,Simulado 2 - ERE IP,4,1
2453,Atividade 4 - Ordenação,6,1
2454,Segunda Avaliação IC,5,7
2455,Lista 08 - Comando de repetição for,8,1
2456,Lista 09 - Comando de repetição enquanto,10,1
2457,Lista 10 - Vetores,6,1
2458,Terceira Prova de IP ERE 2020,10,1
2459,Lista 11 - Para, enquanto e vetor,8,1
2460,Terceira Lista (Python),14,3
2461,Teste Experimental,10,1
2462,Quarta Lista (Python ),12,3
2463,Lab 1 - Variáveis e Estrutura Sequencial,9,1
2464,Lab 2 - Condicionais,10,1
2465,Lab 3 - Condicionais Aninhados,10,1
2466,Lab 4 – Repetição por Condição,10,1
2467,Terceira Avaliação de IC (Python),5,7
2468,Lista 12 - Matrizes,5,1
2469,Lab 6 – Repetição por Contagem (for) (2020),12,3
2470,Extras 6 - Repetição por Contagem (for) (2020),8,3
2471,Lab 6 – Repetição por Contagem (for) (2020),12,3
2472,Extras 6 - Repetição por Contagem (for) (2020),8,3
2473,Quarta Prova de IP ERE 2020,10,1
2475,Lab 5 -  Vetores e Strings,10,1
2476,Lab 6 – Repetição por Contagem,12,1
2477,Lab 7 – Matrizes,12,1
2478,Atividade 5 - Árvores,5,1
2479,Prova Final de IP - ERE 2020,10,1
2480,Teste,1,1
2481,Trabalho final,1,1
2482,Quarta Avaliação de IC (Python),5,7
2483,Prova Final,2,1
2484,Prova Final,2,1
2485,Prova Final,2,1
2486,Avaliação de 2a Chamada em Python,5,0
2487,Avaliação de 2a Chamada em Haskell,5,0
2488,Prova Final IC (Python),5,0
2489,Prova Final IC (Python),4,1
2490,PF2,2,1
2491,Lab 8 (Tipos Estruturados),8,1
2492,Desafio do LAB 11 (busca e ordenação),7,0
2493,Lab 12 (TAD),4,1
2494, Lab 13 (Realloc),8,1
2495,Introdução a Linguagem de programação Python,4,1
2496,Operadores Aritimetidos,6,1
2497,Variáveis e Estrutura Sequencial,5,1
2498,Expressões Booleanas,6,1
2499,Condicionais Simples,9,1
2500,Lista 01 - Entrada e saída de dados,4,1
2502,LAB 14 (listas),7,1
2503,Lab 0 – Primeiros passos com o Python - 2020,16,1
2504,Lab 1 - Variáveis e Estrutura Sequencial - 2020,12,1
2505,Lab 1 - Variáveis e Estrutura Sequencial - 2020,12,1
2506,Lab 2 – Primeiros passos com o Python - 2020,16,1
2507,Lab 2 – Estrutura Condicional - 2020,12,1
2508,Lab 3 - Condicionais Encadeados - 2020,12,1
2509,Lab 4 – Repetição por Condição - 2020,12,1
2510,Lab 3 – Estrutura Condicional - 2020,12,1
2511,Lab 4 - Condicionais Encadeados - 2020,12,1
2512,Lab 5 – Repetição por Condição - 2020,12,1
2513,Variáveis e Estrutura Sequencial,6,1
2514,Lab 1 - Variáveis e Estrutura Sequencial,9,1
2515,Lab 1 - Variáveis e Estrutura Sequencial,12,1
2516,Extras 1 - Variáveis e Estrutura Sequencial (2020),11,1
2517,Lab 2 - Condicionais,10,1
2518,Extras 2 - Estrutura Condicional Composta (2020),8,1
2519,Desafios 3 - Condicionais Encadeados (if/elif),8,1
2520,Lab 4 – Repetição por Condição,10,1
2521,Desafios 4 – Repetição por Condição (while) 2019,9,1
2522,Lab 5 -  Vetores e Strings,10,1
2523,Lab 7 – Matrizes (2020),12,1
2524,TP7: Matrizes (2019),2,1
2525,Desafios 7: Matrizes,8,1
2526,TP7: Matrizes (2019),2,1
2527,TP7: Matrizes (2019),2,1
2528,Lab 7 – Matrizes,12,1
2529,Lab 1 - Variáveis e Estrutura Sequencial (2020),12,1
2530,Lab 2 – Estrutura Condicional (2020),12,1
2531,Lab 2 – Estrutura Condicional (2020),12,1
2532,Desafios 6 - Repetição por Contagem (for),12,1
2533,Desafios 6 - Repetição por Contagem (for),12,1
2534,Desafios 6 - Repetição por Contagem (for),12,1
2535,Lab 4 – Repetição por Condição (2020),12,1
2536,Lab 4 – Repetição por Condição (2020),12,1
2537,TP4: Estrutura de Repetição por Condição (while),2,1
2538,TP 04: Estrutura de Repetição por Condição (2019),3,1
2539,TP 4: Estrutura de Repetição por Condição (while),3,1
2540,Estrutura de Repetição por Condição,12,1
2541,TP 04: Estrutura de Repetição por Condição (2019),3,1
2543,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2544,Lab 2 - Estrutura Condicional Composta,20,1
2545,Lab 3 - Estrutura Condicional Encadeada,18,2
2546,Lab 4 - Repetição por Condição (while),18,2
2547,Lab 5 - Vetores e Strings,17,3
2548,Lab 6 - Repetição por Contagem (for),16,3
2549,Lab 7 - Matrizes,15,3
2550,Teste,1,0
2551,Teste,1,2
2552,Teste 2,1,3
2553,Lab 0 - Primeiros passos com o Python,16,1
2554,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2556,Lab 2 - Estrutura Condicional Composta,20,1
2558,Lab 3 - Estrutura Condicional Encadeada,18,1
2560,Lab 4 - Repetição por Condição (while),18,1
2562,Lab 5 - Vetores e Strings,17,1
2564,Lab 6 - Repetição por Contagem (for),12,1
2565,Extras 6 - Repetição por Contagem (for),8,1
2566,Lab 6 - Repetição por Contagem (for),16,1
2568,Lab 7 - Matrizes,15,1
2570,LAB 15 (pilhas e filas),4,1
2571,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2572,Lab 2 - Estrutura Condicional Composta,20,1
2573,Lab 3 - Estrutura Condicional Encadeada,18,1
2574,Lab 4 - Repetição por Condição (while),21,1
2575,Lab 5 - Vetores e Strings,20,1
2576,Lab 6 - Repetição por Contagem (for),20,1
2577,Lab 7 - Matrizes,20,1
2578,Lab 0 – Primeiros passos com o Python - 2020,16,1
2579,Lab 0 – Primeiros passos com o Python - 2020,16,1
2580,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2581,Lab 7 - Matrizes,20,1
2582,Lab 6 - Repetição por Contagem (for),20,1
2583,Lab 5 - Vetores e Strings,20,1
2584,Lab 4 - Repetição por Condição (while),21,1
2585,Lab 3 - Estrutura Condicional Encadeada,18,2
2586,Lab 2 - Estrutura Condicional Composta,20,1
2587,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2588,Lab 0 – Primeiros passos com o Python - 2020,16,0
2589,Lab 0 – Primeiros passos com o Python - 2020,16,1
2590,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2591,Lab 0 – Primeiros passos com o Python - 2020,16,1
2592,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2593,Lab 2 – Estrutura Condicional,20,1
2594,Lab 3 - Condicionais Encadeados,19,1
2595,Lab 0 – Primeiros passos com o Python,16,1
2596,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2597,Lab 4 - Repetição por Condição (while),18,1
2598,Lab 5 - Vetores e Strings,20,1
2599,Lab 6 - Repetição por Contagem (for),16,1
2600,Lab 7 - Matrizes,20,1
2601,Experimentando o ambiente e primeiros exercícios,4,1
2602,[Não Importar] Apenas um teste,40,1
2603,1a Lista. Segundo bloco de questões,6,2
2604,Lab 0 - Primeiros passos com o Python,16,0
2605,Lab 0 - Primeiros passos com o Python,16,0
2606,Lista 01 - Primeiros passos no Code Bench,4,2
2607,Laboratório 0,5,0
2608,Prof. Edson - Ativ. 1 - Recursão,  Listas,1,1
2609,Treino - Prof. Edson - Ponteiros,3,1
2610,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2611,Lab 0 – Primeiros passos com o Python - 2020,16,1
2612,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2613,Lab 2 – Estrutura Condicional - 2020,12,1
2614,Lab 3 - Estrutura Condicional Encadeada,18,1
2615,Lab 4 - Repetição por Condição (while),21,1
2616,Lab 5 - Vetores e Strings,20,1
2617,Lab 6 - Repetição por Contagem (for),20,1
2618,Lab 7 - Matrizes,20,1
2619,Lab 2 - Estrutura Condicional Composta,20,1
2620,Lab 0 – Primeiros passos com o Python - 2020,16,0
2621,Lab 1.1 - Variáveis e Estrutura Sequencial,5,4
2622,Lab 1.2 - Variáveis e Estrutura Sequencial,5,0
2623,Lab 0 – Primeiros passos com o Python - 2020,16,0
2624,Lab 1.1 - Variáveis e Estrutura Sequencial,5,1
2625,Lab 1.2 - Variáveis e Estrutura Sequencial,5,1
2626,teste - Variáveis e Estrutura Sequencial,23,0
2627,Lista 02 - Expressões e precedência de operadores,5,3
2628,1a Terceiro Bloco de exercícios,5,2
2629,Apenas um teste em C,1,1
2630,Sobre Ponteiros,4,1
2631,Lab 5 - Vetores e Strings - 2020,12,1
2632,Lab 6 - Repetição por Contagem (for),20,1
2633,Lab 7 – Matrizes - 2020,12,1
2634,Procedimentos (básico),5,1
2635,Lab 7 – Matrizes - 2020,12,1
2636,Lab 6 - Repetição por Contagem - 2020,12,1
2637,Lab 7 – Matrizes - 2020,12,1
2638,Lista 03 - Tipos de Dados,6,3
2639,Lista 01 - Entrada e saída,9,1
2640,Lista 02 - Entrada e saída,10,1
2641,Lista 04 - Exercícios variados,5,4
2642,[Não Importar] Apenas um teste 2,26,1
2643,[Não Importar] Apenas um teste 3,26,1
2644,Primeira Prova IP 2020-1,10,1
2645,Lab 2 - Estrutura Condicional Composta,20,1
2646,Atividade 00 - Questões não resolvidas.,6,1
2647,Primeira Lista de Exercícios,20,3
2648,Lista 05 - Funções I,5,4
2649,Treino - Prof. Edson - Árvores,4,1
2650,Desafio Lab 4,8,0
2651,1a lista. quarto bloco de  exercícios,5,2
2652,Live de Dúvidas 1,7,0
2653,Lab 6 - Vetores e Strings - 2020,12,1
2654,Lab 7 – Matrizes - 2020,11,1
2655,Prof Edson - Trabalho Prático 01 - Árvores AVL,1,1
2656,Tópico 1 - Python Básico,3,1
2657,Primeira Prova,1,1
2658,Desafio (Alocação dinâmica e realloc),14,0
2659,Lista 06 - Funções II,3,4
2660,Lista 03 - Estrutura Condicional ,10,1
2661,Lista 04 - Estrutura Condicional ,10,1
2662,Lista 04 - Estrutura Condicional 2,10,1
2663,Segunda Prova,1,1
2664,Lista 07 - Ponteiros,4,4
2665,Live de Dúvidas 3,2,0
2666,Lab 3 - Estrutura Condicional Encadeada,18,2
2667,Lab 3 - Estrutura Condicional Encadeada,18,1
2668,Programação Dinâmica,1,1
2669,Lista 08 - Vetores,6,4
2670,Segunda Prova IP 2020-1,10,1
2671,Terceira Prova,1,2
2672,Primeira Avaliação IC,5,7
2673,Lab 4 - Repetição por Condição (while),18,2
2674,Tópico 1 - Python Básico,12,1
2675,Algoritmos Gulosos,1,1
2676,LAB 11 (busca e ordenação),2,1
2677,Lista 09 - Matrizes,5,4
2678,Lista 05 - Comando de repetição for,6,1
2679,Lista 06 - Comando de repetição while,10,1
2680,Quarta prova,1,1
2681,Matrizes,3,1
2682,Lab 4 - Repetição por Condição (while),18,2
2683,Lab 4 - Repetição por Condição (while),21,1
2684,Lab 4 - Repetição por Condição (while),18,1
2685,Lab 4 - Repetição por Condição (while),18,1
2686,Lista 9b - aula 11 ,6,2
2687,Lista 07 - Recursão,10,1
2688,Segunda Lista de Exercícios,10,3
2689,Segunda Lista de Exercícios,16,1
2690,Desafio LAB 14 (listas),5,0
2691,Lista 10 - Recursão 1,4,4
2692,Terceira Prova IP 2020-1,10,1
2693,Lab 5 - Vetores e Strings,17,3
2695,Lista 08 - Vetores,6,1
2696,Grafos ,2,1
2697,Lista 11 - Recursão 2,4,4
2698,Quinta prova,1,1
2699,listas encadeadas e outras coisas,2,2
2700,Segunda Avaliação de IC,5,7
2701,Lista 09  - Mais Vetores!,10,1
2702,Desafio LAB 15 (pilhas e filas),4,0
2703,Lab 5 - Vetores e Strings,17,3
2704,Lab 5 - Vetores e Strings,17,1
2705,Lab 5 - Vetores e Strings,17,1
2706,Lista 12 - Alocação dinâmica,4,4
2707,Quarta Prova de IP 2020-1,10,1
2708,Teste,12,1
2709,Ordenacao e Listas Encadeadas,6,2
2710,Lista 10 - Matrizes,10,1
2711,Lab 2.1 - Estrutura de controle e de repetição,5,1
2712,Lab 2.2 - Vetores e Modularização,3,1
2713,Lab 2.1 - Estrutura de controle e de repetição,5,0
2714,Lab 2.2 - Modularização,4,1
2715,Lab 2.2 - Modularização,5,0
2716,Lab 2.2 - Vetores e Modularização,8,1
2717,Lab 2.2 - Vetores e Modularização,5,1
2718,Lista 13 - Matrizes,3,4
2719,Lab 0 – Primeiros passos com o Python,17,1
2720,Caminhamento em Grafos,1,1
2721,Lab 0 – Primeiros passos com o Python - 2020,10,1
2722,Lista 14 - Listas lineares,3,4
2723,Terceira Lista (Python),14,1
2724,Terceira Lista (Python),14,3
2725,Sexta Prova,2,2
2726,Lab 0 – Primeiros passos com o Python - 2020,17,1
2727,Lab 6 - Repetição por Contagem (for),16,3
2728,Lab 6 - Repetição por Contagem (for),16,1
2729,Lab 6 - Repetição por Contagem (for),16,1
2730,Lab 6 - Repetição por Contagem (for),16,1
2731,Lab 6 - Repetição por Contagem (for),16,3
2732,Manipulação de Arquivos,2,1
2733,Manipulação de Arquivos. Parte II,2,1
2734,Lista de Exercicio - Prova Final de IP ERE,10,1
2735,Quinta Prova de IP 2020-1,10,1
2736,Lab 7 - Matrizes,15,3
2737,Terceira Avaliação de IC (Python),5,7
2738,Bin pack,1,1
2739,Lista 15 - Listas Encadeadas,3,6
2740,Arquivos (LAB 16 - PF),2,0
2741,Sétima Prova,1,1
2742,Lab 7 - Matrizes,15,3
2743,Lab 7 - Matrizes,15,1
2744,Lab 7 - Matrizes,15,1
2745,Lab 7 - Matrizes,15,1
2746,Lista 16 - pilhas e filas,3,6
2747,Oitava Prova,1,1
2748,Quarta Lista (Python),12,3
2749,Simulado da prova final,4,3
2750,Prova Final,2,1
2751,Prova Final de IP - 2020-1,10,1
2752,Quarta Avaliação de IC (Python),5,7
2753,Prova Final,2,0
2754,Prova Final,2,1
2755,Lab 1 - Variáveis e Estrutura Sequencial,9,1
2756,Prova Final,2,1
2757,Prova Final,5,1
2758,Prova Final IC (Python),5,1
2759,Prova Final - 2a chamada,2,1
2760,Prova Final - 2a chamada,2,1
2761,Prova Final,2,1
2762,Prova Final,2,1
2763,Lab 0 – Primeiros passos com o Python,11,1
2764,Laboratório Teste,3,1
2765,Lab 1 - Variáveis e Estrutura Sequencial,10,1
2766,Lab 1 - Variáveis e Estrutura Sequencial,12,1
2767,Lab 3 - Repetição por Contagem,12,1
2768,Lab 2.0 – Estrutura Condicional,6,1
2769,Lab 2 - Estrutura Condicional Composta,5,1
2770,TP04 (recursividade),10,1
2771,Lab 1 - Variáveis e Estrutura Sequencial,10,1
2772,LAB 1 (Introdução à C),9,1
2773,Lab 3 - Estrutura Condicional Encadeada,2,1
2774,TP03 (matrizes),1,1
2775,TP02 (ponteiros),3,1
2776,Lab 3 - Repetição por Contagem,11,1
2777,Lab 4 – Repetição por Condição,23,1
2778,Lab 2.1 - Condicionais Encadeados,8,1
2779,Lab 5 - Funções,8,1
2780,Lab 4 - Repetição por Condição (while),4,1
2781,Lab 6 - Listas,8,1
2782,Lab 0 – Primeiros passos com o Python,11,1
2783,Lab 1 - Variáveis e Estrutura Sequencial - 2020,12,1
2784,Lab 2.0 – Estrutura Condicional,6,1
2785,Lab 2.1 - Condicionais Encadeados,7,1
2786,Lab 2.1 - Condicionais Encadeados,7,1
2787,Lab 8 - Funções,8,1
2788,Prova Final,2,1
2789,Prova Final ,4,0
2790,Prova Final 2,4,0
2791,Lab 7 – Matrizes,12,1
2792,Lab 8 - Pilhas e filas,9,1
2793,Lab 9 - Recursão,8,1
2794,Lab 8.1 - Recursão,4,1
2795,Lab 8.3 - Funções, iteração e recursão,3,1
2796,Lab 11 - Classes e Objetos,8,1
2797,Lab 0 – Primeiros passos com o Python,11,1
2798,Lab 1 - Variáveis e Estrutura Sequencial - 2020,12,1
2799,Lab 6 – Matrizes,12,1
2800,Lab 5 - Listas,8,1
2801,Lab 0 – Primeiros passos com o Python - 2021,16,0
2802,Lab 0 – Primeiros passos com o Python - 2020,16,0
2803,Atividade 00 - Questões não resolvidas.,21,1
2804,Atividade 00 - Questões não resolvidas.,21,1
2805,Lista 01 - primeiros passos no Code Bench,5,2
2806,Lab 2.0 – Estrutura Condicional,6,1
2807,Lab 2.1 - Condicionais Encadeados,7,1
2808,Lab 0 – Primeiros passos com o Python - 2020,16,0
2810,Lab 0 – Primeiros passos com o Python - 2020,16,0
2811,TP03 (matrizes),1,1
2812,Lab 0 – Primeiros passos com o Python - 2020,16,0
2813,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2814,Lista 02 - expressões e tipos de dados,5,2
2815,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2816,TP04 (recursividade),10,1
2817,Lab 2 (condicionais, while, for, do-while, break),22,1
2818,Lab 2 - Entradas de Dados e Condicionais,12,1
2819,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2820,Lab 0 – Primeiros passos com o Python - 2020,16,1
2821,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2822,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2823,Lab 1 - Variáveis e Estrutura Sequencial,23,1
2824,Lista 03 - expressões e laços de repetição,5,3
2825,Treino Semanal 01 - Estrutura Condicional,10,1
2826,Treino Semanal 01 - Estrutura Condicional,10,1
2827,Laços, condicionais e funções. ,10,1
2828,Lab 0 – Primeiros passos com o Python - 2020,16,0
2829,Lab 1.1 - Variáveis e Estrutura Sequencial,5,1
2830,Lab 1.2 - Variáveis e Estrutura Sequencial,5,1
2831,Lab 2.1 - Estrutura de controle e de repetição,5,0
2832,Lab 2.2 - Vetores e Modularização,5,0
2833,Lab 3 - Repetição por Contagem,11,1
2834,Lab 4 – Repetição por Condição,12,1
2835,Lista 04 - funções,4,3
2836,Lab 3.1 - Estrutura de dados homogêneas,1,1
2837,Lab 3.2 - Estrutura de dados homogêneas,4,0
2838,Lab 3.1 - Estrutura de dados homogêneas,6,0
2839,Lista 05 - funções e laços,5,3
2840,TP05 (Listas - Vetor e Encadeadas),5,1
2841,Lab - Arquivos,2,1
2842,Treino Semanal 02 - Estrutura de repetição,7,1
2843,Treino Semanal 02 - Estrutura de repetição,7,1
2844,teste,1,0
2845,Lab 3 - Repetição por Contagem,11,1
2846,Lab 4 – Repetição por Condição,12,1
2847,Funções e ponteiros,8,1
2848,Lab 2 - Estrutura Condicional Composta,20,1
2849,Lab 2 - Estrutura Condicional Composta,20,1
2850,Lab 2 - Estrutura Condicional Composta,20,1
2851,Lab 2 - Estrutura Condicional Composta,20,1
2852,Lista 06 - funções e laços (2),4,3
2853,Lab 0 – Primeiros passos com o Python - 2020,16,1
2854,Lab 2 - Estrutura Condicional Composta,20,1
2855,TP06 (Filas e Pilhas - Vetor e Encadeadas),3,1
2856,Lab 1 - Variáveis e Estrutura Sequencial,24,1
2857,TP07 (listas circulares e duplamente encadeadas),2,1
2858,Vetores e Matrizes,9,1
2859,Lab 2 - Estrutura Condicional Composta,20,1
2860,TP 1 (Trabalho prático 1),1,0
2861,Lista 07 - vetores e ponteiros,5,4
2862,Treino 01 - primeiros passos no Code Bench,5,1
2863,Treino 02 - expressões e tipos de dados,5,1
2864,Treino 03 - expressões e laços de repetição,5,1
2865,Treino 04 - funções,4,1
2866,Treino 05 - funções e laços,5,1
2867,Treino 06 - funções e laços (2),4,1
2868,Lab 5 - Funções,8,1
2869,Lab 6 - Listas,8,1
2870,Lab 1 – Estrutura Sequencial e Variáveis - 2019,9,1
2871,Lab 3 – Condicionais Encadeados (if/elif),8,1
2872,Prova parcial 01 - Até Repetição,3,1
2873,Introdução ao SQL,10,1
2874,Prova parcial 01 - Até Repetição,3,1
2875,Alocação dinâmica, vetores e matrizes,7,1
2876,teste,1,1
2877,Lab 1.2 - Variáveis e Estrutura Sequencial,5,1
2878,Lab 3 - Estrutura Condicional Encadeada,18,2
2879,TP08 (árvores binárias e genéricas),4,1
2880,Avaliação parcial 1,3,1
2881,Lab 3 - Estrutura Condicional Encadeada,18,2
2882,Teste,1,1
2883,Lab 3 - Estrutura Condicional Encadeada,18,2
2884,Avaliação parcial 1 (treino),9,1
2885,Introdução ao SQL,10,1
2886,Lab 10 - Busca e Ordenação,7,1
2887,Lab 4 – Repetição por Condição (while),9,1
2888,Lab 3 - Estrutura Condicional Encadeada,18,2
2889,Caracteres e Strings,9,1
2890,Lab 3 - Estrutura Condicional Encadeada,18,2
2891,Treino Semanal 03 - Variável composta Homogênea,4,1
2892,Lista 08 - exercícios da P1,3,4
2893,Lab 7 – Matrizes,12,1
2894,Treino Semanal 03 - Variável composta Homogênea,4,1
2895,Lab 3 - Estrutura Condicional Encadeada,18,1
2896,Lista 09 - ponteiros,6,4
2897,teste,3,1
2898,TP09 (árvores AVL),1,1
2899,Treino 07 - vetores e ponteiros,5,1
2900,Lab 8 - Dicionários,7,1
2901,Lista 10 - ponteiros, vetores e matrizes,5,4
2902,[Básico] Primeira Lista de Exercícios,4,1
2905,Avaliação Parcial 1 - segunda chamada,3,1
2906,Lab 4 - Repetição por Condição (while),18,2
2907,[Intermediário] Primeira Lista de Exercícios,3,1
2908,Lab 4 - Repetição por Condição (while),18,2
2909,Teste,2,1
2910,Lab 4 - Repetição por Condição (while),18,2
